Dataset;Config;Local;Sorted;Threads;Granularity;Time;TimePrepare;TimeComplete;TimeAnonymize;TimeGlobalTransform;TimePartitionByClass;TimeSuppress;TimeQuality;TimePostprocess
adult;2-disclosure-privacy;true;true;48;0.456991729;920.3333333;67;844.3333333;507;0;43;206;9;0
adult;2-disclosure-privacy;false;true;49;0.408950063;919.3333333;67;844;308;207;37;203.6666667;8.333333333;0
adult;2-disclosure-privacy;true;true;49;0.472564371;886.3333333;67;810.6666667;473.6666667;0;43.66666667;205.3333333;8.666666667;0
adult;2-disclosure-privacy;false;true;50;0.385639555;917.6666667;67;842;306.6666667;206.3333333;37.66666667;203;8.666666667;0
adult;2-disclosure-privacy;true;true;50;0.44254815;918.3333333;67.33333333;842.6666667;506.3333333;0;42;206.3333333;8.333333333;0
adult;2-disclosure-privacy;false;true;51;0.384804156;919.3333333;67;844.3333333;307;207;38;204;8;0
adult;2-disclosure-privacy;true;true;51;0.455221651;919.3333333;67.66666667;842.6666667;507;0;42;205.6666667;9;0
adult;2-disclosure-privacy;false;true;52;0.380007824;916;67;841;307.3333333;206;36.66666667;203.3333333;8;0
adult;2-disclosure-privacy;true;true;52;0.474685736;919;67.33333333;842.6666667;507.3333333;0;41.66666667;206;9;0
adult;2-disclosure-privacy;false;true;53;0.392027649;919.6666667;67.33333333;844;307.6666667;208;36.33333333;203.6666667;8.333333333;0
adult;2-disclosure-privacy;true;true;53;0.458470824;919;66.66666667;843.6666667;507.6666667;0;42.33333333;206.3333333;8.666666667;0
adult;2-disclosure-privacy;false;true;54;0.410523456;918;67.33333333;842.3333333;307.3333333;206.3333333;37;203.3333333;8.333333333;0
adult;2-disclosure-privacy;true;true;54;0.443002012;918.6666667;67;843.3333333;507.3333333;0;41.66666667;206;8.333333333;0
adult;2-disclosure-privacy;false;true;55;0.37541394;918.3333333;67;843;307.6666667;206.3333333;37.33333333;204;8.333333333;0
adult;2-disclosure-privacy;true;true;55;0.444084384;918.6666667;67;843;507.3333333;0;41.66666667;206;8.666666667;0
adult;2-disclosure-privacy;false;true;56;0.36702087;919.6666667;67;844.6666667;309.3333333;206.3333333;37.33333333;203.6666667;8;0
adult;2-disclosure-privacy;true;true;56;0.470188174;886.3333333;67;810.3333333;475;0;41.66666667;205.6666667;9;0
adult;2-disclosure-privacy;false;true;57;0.418709919;921;67;845.6666667;309.6666667;206.6666667;37;204.3333333;8.333333333;0
adult;2-disclosure-privacy;true;true;57;0.450812318;887.3333333;67.33333333;811.6666667;475.3333333;0;42.33333333;206;8.333333333;0
adult;2-disclosure-privacy;false;true;58;0.377071641;918;67;843;308;206.6666667;36.66666667;203.6666667;8;0
adult;2-disclosure-privacy;true;true;58;0.46820187;919.6666667;67;844;508.3333333;0;42;206;8.666666667;0
adult;2-disclosure-privacy;false;true;59;0.422307501;920;67.33333333;844.3333333;308;206.6666667;37.33333333;204;8.333333333;0
adult;2-disclosure-privacy;true;true;59;0.457988;919.6666667;67;843.6666667;508.3333333;0;41.66666667;206.3333333;9;0
adult;2-disclosure-privacy;false;true;60;0.373966489;921.6666667;67.33333333;846;308;208;37.66666667;204;8.333333333;0
adult;2-disclosure-privacy;true;true;60;0.461964595;855.6666667;67;780.3333333;443.6666667;0;41.66666667;206.3333333;8.333333333;0
adult;2-disclosure-privacy;false;true;61;0.375356705;918.6666667;66.66666667;844;308.6666667;206.6666667;37.33333333;203.6666667;8;0
adult;2-disclosure-privacy;true;true;61;0.464080939;887.6666667;67;811.6666667;475.3333333;0;42;206.3333333;9;0
adult;2-disclosure-privacy;false;true;62;0.42767681;922;67;846.3333333;308.6666667;206.6666667;37.33333333;206;8.666666667;0
adult;2-disclosure-privacy;true;true;62;0.441049187;922.6666667;67.33333333;847.3333333;510.3333333;0;41.66666667;207;8;0
adult;2-disclosure-privacy;false;true;63;0.363379817;919;67;844;309;207;36.66666667;204;8;0
adult;2-disclosure-privacy;true;true;63;0.471931894;888.3333333;67;812.3333333;476.6666667;0;41.66666667;206;9;0
adult;2-disclosure-privacy;false;true;64;0.405178968;920.6666667;67;845;309.3333333;207;37.33333333;203.6666667;8.666666667;0
adult;2-disclosure-privacy;true;true;64;0.471933389;921.3333333;67;845.3333333;509.6666667;0;41.66666667;206.6666667;9;0
adult;1-enhanced-likeness (global distribution);false;true;1;0.466478042;2686;66.66666667;2609;2101.666667;201;39.33333333;200.3333333;10.33333333;0
adult;1-enhanced-likeness (global distribution);true;true;1;0.563771778;8898.666667;67;8821.333333;8507;0;46.33333333;201;10.33333333;0
adult;1-enhanced-likeness (global distribution);false;true;2;0.288174586;1782.666667;67;1703;1201;201;33.33333333;200.6666667;12.66666667;0
adult;1-enhanced-likeness (global distribution);true;true;2;0.543980309;5196.666667;67.33333333;5118.666667;4804;0;46.33333333;201;10.66666667;0
adult;1-enhanced-likeness (global distribution);false;true;3;0.284900155;1479;67.33333333;1403;901;201;33;200.6666667;8.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;3;0.521555861;3393.666667;68;3316.333333;3003;0;44.33333333;201;9.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;4;0.335377279;1276.666667;67;1199.666667;701;201;30;200.6666667;10;0
adult;1-enhanced-likeness (global distribution);true;true;4;0.504292257;2825.333333;67;2749;2435.333333;0;45.66666667;201;9.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;5;0.272832286;1277;67;1202;701;201;32;201;8;0
adult;1-enhanced-likeness (global distribution);true;true;5;0.50966943;2592.666667;67;2516;2202.666667;0;45;201.3333333;9.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;6;0.31303596;1243.333333;67;1168.333333;668;201.6666667;30.66666667;201;8;0
adult;1-enhanced-likeness (global distribution);true;true;6;0.517020098;2792;67;2715.333333;2403.333333;0;44;201;9.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;7;0.323047123;1076.333333;67;1001.333333;501.6666667;201;30.66666667;201;8;0
adult;1-enhanced-likeness (global distribution);true;true;7;0.497218267;2125.333333;67;2048.333333;1736.666667;0;43.66666667;201;10;0
adult;1-enhanced-likeness (global distribution);false;true;8;0.25825323;1076.666667;66.66666667;1003;504;202.3333333;28.66666667;201.3333333;7;0
adult;1-enhanced-likeness (global distribution);true;true;8;0.479847119;2193;67;2116.666667;1805.666667;0;42.66666667;201.3333333;9.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;9;0.260902792;1077;66.66666667;1002.333333;502;202.3333333;30.33333333;201;8;0
adult;1-enhanced-likeness (global distribution);true;true;9;0.498932227;1990.333333;67;1914.333333;1602.666667;0;43.33333333;201.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;10;0.260512577;1042.333333;67;967.6666667;468.6666667;202;29;201;7.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;10;0.493824965;1590.333333;67;1514.333333;1202.333333;0;43;202;9;0
adult;1-enhanced-likeness (global distribution);false;true;11;0.282517501;1011.333333;67;935.6666667;435.3333333;201.6666667;30.66666667;201;8.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;11;0.488118232;1791.666667;67;1715.666667;1403;0;43.66666667;202;9;0
adult;1-enhanced-likeness (global distribution);false;true;12;0.25556193;975.3333333;66.33333333;901.6666667;402.6666667;202.3333333;29.33333333;201;7.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;12;0.480675204;1591.666667;67;1515;1203;0;43;202;9.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;13;0.27310945;1009.666667;67;935.6666667;435.3333333;202.6666667;29.33333333;201.3333333;7;0
adult;1-enhanced-likeness (global distribution);true;true;13;0.469397192;1691.666667;67;1616;1303;0;43.66666667;202.3333333;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;14;0.290493034;975.3333333;66.33333333;901.6666667;402.3333333;202.6666667;29;201.3333333;7.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;14;0.455930621;1490.333333;67;1414.666667;1103.333333;0;42.33333333;202;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;15;0.28232118;977;66.66666667;903.3333333;402.6666667;202.6666667;30;201.3333333;7;0
adult;1-enhanced-likeness (global distribution);true;true;15;0.467730717;1490.666667;67;1414.666667;1103.333333;0;42;202.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;16;0.283308038;978.6666667;67;904;403;203.3333333;29.66666667;201;7.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;16;0.472300665;1290.333333;67;1214.333333;903;0;42;202.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;17;0.257982297;979.6666667;67.66666667;905;402.3333333;203.6666667;30.33333333;201;7;0
adult;1-enhanced-likeness (global distribution);true;true;17;0.449097032;1291.333333;66.66666667;1215.666667;904.3333333;0;42.33333333;202.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;18;0.258314255;979.6666667;67;905.6666667;402.6666667;205.3333333;29;201.6666667;7;0
adult;1-enhanced-likeness (global distribution);true;true;18;0.462442042;1191.666667;67;1115.333333;803.3333333;0;42.66666667;202.3333333;9.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;19;0.259411322;946;67.33333333;871;369.6666667;202.6666667;29.33333333;202;7.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;19;0.445381828;1191.333333;67.33333333;1115;803;0;42.33333333;202.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;20;0.260359194;877;67;803;302.6666667;203;28.66666667;201.6666667;7;0
adult;1-enhanced-likeness (global distribution);true;true;20;0.460882752;1292.333333;67;1216.333333;904.3333333;0;42.66666667;202.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;21;0.237229097;944.6666667;67;871.3333333;369.6666667;203.3333333;29.66666667;201.6666667;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;21;0.447834047;1223.333333;67;1147.333333;836.3333333;0;42;202;9;0
adult;1-enhanced-likeness (global distribution);false;true;22;0.249544602;881;67;806;303.6666667;203.3333333;30;202;8;0
adult;1-enhanced-likeness (global distribution);true;true;22;0.440131297;1191.666667;67;1115.666667;804;0;42;202.6666667;9;0
adult;1-enhanced-likeness (global distribution);false;true;23;0.261929598;879;67;805;303;203.6666667;29.66666667;201.6666667;7;0
adult;1-enhanced-likeness (global distribution);true;true;23;0.446516262;1191.333333;67.33333333;1115;804;0;41.33333333;202.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;24;0.254309541;880.3333333;67;806.3333333;304.3333333;203.6666667;29.33333333;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;24;0.443755261;1191;67;1115.333333;803.6666667;0;42;202.6666667;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;25;0.26368759;879;67;805;304;203;29;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;25;0.439730521;1191.666667;67.33333333;1115.333333;804;0;41.33333333;202.6666667;9;0
adult;1-enhanced-likeness (global distribution);false;true;26;0.283164572;879.6666667;66.66666667;805.3333333;304.3333333;203.6666667;29;201.6666667;7.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;26;0.445038109;1091.333333;67;1015.333333;704.3333333;0;41.33333333;202.6666667;9;0
adult;1-enhanced-likeness (global distribution);false;true;27;0.261806009;880.6666667;67;806;303.6666667;204;29.33333333;202;7.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;27;0.43671821;1191;67;1115.333333;804;0;41.33333333;203;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;28;0.247830821;880;67;806;304;204;29.33333333;201.6666667;7;0
adult;1-enhanced-likeness (global distribution);true;true;28;0.438937994;1125.333333;67.33333333;1049;737.3333333;0;42;202.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;29;0.258967247;882.6666667;67;808.3333333;304;205.3333333;30.33333333;201.6666667;7.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;29;0.437152329;1093;67.66666667;1016.333333;704;0;42;202.6666667;9;0
adult;1-enhanced-likeness (global distribution);false;true;30;0.267853502;880.6666667;67;806;303.6666667;204.3333333;29;202;7.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;30;0.440047926;990.6666667;67;915;604.3333333;0;40.66666667;203;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;31;0.259214483;880.3333333;67.33333333;806;304;204;28.66666667;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;31;0.452618911;1091.666667;67;1015;704.3333333;0;40.66666667;203;9.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;32;0.250315558;882.3333333;67;807.6666667;305.6666667;204;29;202;7.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;32;0.436643409;1190.666667;67;1114.666667;804.3333333;0;40.33333333;203;9;0
adult;1-enhanced-likeness (global distribution);false;true;33;0.265220133;883;67;809;304.3333333;204;30;203.6666667;7;0
adult;1-enhanced-likeness (global distribution);true;true;33;0.426069218;1024.666667;67;949;639.3333333;0;39.33333333;203.3333333;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;34;0.255307012;880.6666667;67;806.6666667;304;204.6666667;29.33333333;201.6666667;7;0
adult;1-enhanced-likeness (global distribution);true;true;34;0.433914458;1091;66.66666667;1015.333333;705;0;40.33333333;203.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;35;0.226840404;879.6666667;67;806;304.6666667;204;28.33333333;202;6.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;35;0.4364265;1057.333333;66.66666667;982;671.6666667;0;40.66666667;203;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;36;0.227803966;881.3333333;67;807.3333333;305;204.3333333;29;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;36;0.424125457;991.6666667;67;915.6666667;605;0;41;202.6666667;9;0
adult;1-enhanced-likeness (global distribution);false;true;37;0.25864821;882.3333333;67;808.3333333;305;205;29.33333333;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;37;0.417542;1090.333333;67;1015;705;0;39.66666667;203.3333333;8.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;38;0.213713743;880.6666667;67;807;305;204.6666667;28.33333333;202;6.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;38;0.422531935;992.3333333;66.66666667;917.3333333;605.6666667;0;41.66666667;203.3333333;8.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;39;0.232727187;882.6666667;67;809.3333333;305;206.3333333;29;202;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;39;0.407845468;991;67;915.3333333;605;0;40.33333333;203;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;40;0.23788903;881;66.66666667;807.3333333;305.6666667;204.3333333;28.66666667;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;40;0.410614547;1090;66.66666667;1014.666667;705.3333333;0;39.33333333;203.3333333;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;41;0.239214566;881.6666667;67;807.6666667;305.3333333;205;28.33333333;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;41;0.419548516;1091.666667;67;1016;705;0;40.66666667;203.3333333;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;42;0.221145073;881.3333333;67;808;305.3333333;205;28.66666667;202;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;42;0.40618891;1058.333333;67;983.3333333;672.6666667;0;39.66666667;204;8;0
adult;1-enhanced-likeness (global distribution);false;true;43;0.219237561;883.3333333;67;810;305.6666667;205.3333333;28.66666667;203.3333333;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;43;0.424492837;1025.333333;67;949.6666667;640;0;38.66666667;204;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;44;0.241096664;884;67;810.6666667;305.6666667;207;29;202;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;44;0.410850276;1058.666667;67;982.6666667;672.6666667;0;39.66666667;203.3333333;9;0
adult;1-enhanced-likeness (global distribution);false;true;45;0.227040899;882.3333333;67;809;305.6666667;205.3333333;29;202;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;45;0.423745715;993;67;917.6666667;607;0;40;203.6666667;8.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;46;0.209732164;882;67;809;306.3333333;205.3333333;28.33333333;202;6;0
adult;1-enhanced-likeness (global distribution);true;true;46;0.395468986;1026;67;950.3333333;639.6666667;0;39.66666667;204;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;47;0.254523445;885.6666667;67;812;306.6666667;206;29.66666667;202.6666667;6.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;47;0.407629384;959;66.66666667;884.3333333;573.6666667;0;40;204;8;0
adult;1-enhanced-likeness (global distribution);false;true;48;0.219940151;885.6666667;66.66666667;812.6666667;308;206;29.66666667;202.3333333;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;48;0.400739957;992.6666667;67.33333333;917;606.6666667;0;39;204;8.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;49;0.229380038;883.6666667;67.33333333;809.6666667;306.6666667;205.3333333;28.33333333;202;6.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;49;0.405259994;1026.333333;67;951.3333333;640.3333333;0;40;204;8;0
adult;1-enhanced-likeness (global distribution);false;true;50;0.233939317;883.6666667;67;809.6666667;307;205.3333333;28.33333333;202;7;0
adult;1-enhanced-likeness (global distribution);true;true;50;0.397593312;993.6666667;67;918.3333333;608;0;39.33333333;204;8.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;51;0.229502221;886.3333333;67.33333333;813;308;206.3333333;29;202.3333333;6;0
adult;1-enhanced-likeness (global distribution);true;true;51;0.42373024;994.3333333;67.33333333;918;607;0;40;203.6666667;9;0
adult;1-enhanced-likeness (global distribution);false;true;52;0.199951823;883.6666667;67;811.3333333;307;206;29.33333333;202;5.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;52;0.406404603;993.3333333;67;918.3333333;607.6666667;0;39.33333333;204.3333333;8;0
adult;1-enhanced-likeness (global distribution);false;true;53;0.20410539;885.6666667;67;812.6666667;308;206.6666667;28.66666667;202.3333333;6;0
adult;1-enhanced-likeness (global distribution);true;true;53;0.401053032;994.3333333;67.33333333;918.6666667;607.3333333;0;39.33333333;204.6666667;8.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;54;0.21619108;885;67;811.6666667;307.6666667;206.3333333;28.33333333;202.3333333;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;54;0.397908206;995.6666667;67;920;609.3333333;0;39.33333333;204.3333333;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;55;0.208324867;885.6666667;67;812.3333333;308;206.6666667;28.66666667;202;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;55;0.399399149;994.6666667;67;919.6666667;607.3333333;0;40.33333333;205;8;0
adult;1-enhanced-likeness (global distribution);false;true;56;0.193770721;888.3333333;67.33333333;815;308.3333333;207;30.33333333;202;6;0
adult;1-enhanced-likeness (global distribution);true;true;56;0.393701489;1029;67;953;642.6666667;0;39.33333333;204;9;0
adult;1-enhanced-likeness (global distribution);false;true;57;0.232121544;887;67.66666667;812.6666667;307.3333333;207;28.33333333;202.3333333;6.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;57;0.396345417;995;67.33333333;919.3333333;608.3333333;0;39;204.6666667;8.333333333;0
adult;1-enhanced-likeness (global distribution);false;true;58;0.23824495;887;67;813.3333333;308.6666667;206.6666667;29;202;6.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;58;0.409467842;997;67;921.3333333;609.3333333;0;39.66666667;205.3333333;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;59;0.202857309;886.6666667;67.66666667;813;308.3333333;206.6666667;28.33333333;202;6;0
adult;1-enhanced-likeness (global distribution);true;true;59;0.397473398;961.6666667;67.33333333;885.6666667;575;0;39.33333333;204;8.666666667;0
adult;1-enhanced-likeness (global distribution);false;true;60;0.188149439;885;66.66666667;813.3333333;308.6666667;206.6666667;29;202.3333333;5;0
adult;1-enhanced-likeness (global distribution);true;true;60;0.388331435;995.6666667;67.66666667;920;609.3333333;0;38.66666667;204.3333333;8;0
adult;1-enhanced-likeness (global distribution);false;true;61;0.203961776;886.6666667;67.33333333;813.3333333;309;206.3333333;28.66666667;202;6;0
adult;1-enhanced-likeness (global distribution);true;true;61;0.385733939;993.6666667;67;918.6666667;609;0;38.33333333;204.3333333;8;0
adult;1-enhanced-likeness (global distribution);false;true;62;0.206217216;887;67;813.6666667;309;207.3333333;28;202.3333333;6.333333333;0
adult;1-enhanced-likeness (global distribution);true;true;62;0.391346896;927.6666667;67.33333333;852.3333333;542;0;38.66666667;204.3333333;8;0
adult;1-enhanced-likeness (global distribution);false;true;63;0.182849503;891;67.33333333;818;313;207.6666667;28;202;5.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;63;0.37630006;930;66.66666667;855.3333333;546;0;38.66666667;204;8;0
adult;1-enhanced-likeness (global distribution);false;true;64;0.200982167;888;67.33333333;815;309.6666667;207.3333333;28.33333333;202.3333333;5.666666667;0
adult;1-enhanced-likeness (global distribution);true;true;64;0.395619832;970.6666667;67;895;584;0;39.33333333;204.6666667;8.666666667;0
adult;2-enhanced-likeness (global distribution);false;true;1;0.54269445;2723.333333;67.33333333;2645.333333;2135.333333;200.3333333;42;200.3333333;10.66666667;0
adult;2-enhanced-likeness (global distribution);true;true;1;0.68531303;7100;66.33333333;7021.666667;6706;0;49;200.3333333;12;0
adult;2-enhanced-likeness (global distribution);false;true;2;0.496923163;1687;66.33333333;1610;1101.333333;200.6666667;41;200.6666667;10.66666667;0
adult;2-enhanced-likeness (global distribution);true;true;2;0.665696435;3395.666667;66.33333333;3318;3002.666667;0;48.66666667;200.3333333;11.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;3;0.465334278;1484.333333;67;1408;901;201;38.66666667;200.3333333;9.333333333;0
adult;2-enhanced-likeness (global distribution);true;true;3;0.67993955;2832.333333;67.33333333;2753;2436;0;49.33333333;200.3333333;12;0
adult;2-enhanced-likeness (global distribution);false;true;4;0.461393475;1281;66;1206.333333;701.3333333;201.3333333;37.33333333;200.3333333;8.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;4;0.651049092;2297;66.66666667;2219.333333;1903.666667;0;48;201;11;0
adult;2-enhanced-likeness (global distribution);false;true;5;0.507119886;1284.333333;66.66666667;1208.666667;701.3333333;201.6666667;38.33333333;200.6666667;9;0
adult;2-enhanced-likeness (global distribution);true;true;5;0.642522698;2597;67;2519;2202.666667;0;48.33333333;201;11;0
adult;2-enhanced-likeness (global distribution);false;true;6;0.43447837;1285;67;1209;701.6666667;201.6666667;37.66666667;201;9;0
adult;2-enhanced-likeness (global distribution);true;true;6;0.641754466;2198.333333;67.66666667;2119.333333;1802;0;48.33333333;201.3333333;11.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;7;0.43428091;1152.333333;67.33333333;1076;568.3333333;202;37.33333333;201;9;0
adult;2-enhanced-likeness (global distribution);true;true;7;0.630424731;1965;67.66666667;1886.333333;1568.666667;0;48;201.6666667;11;0
adult;2-enhanced-likeness (global distribution);false;true;8;0.41716595;1084.666667;67;1009;502.3333333;202;36.66666667;201;8.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;8;0.635733791;1998.666667;67.66666667;1920;1603.333333;0;47.33333333;201.6666667;11;0
adult;2-enhanced-likeness (global distribution);false;true;9;0.419748773;1083.333333;67.33333333;1008;501.6666667;202;36;201;8;0
adult;2-enhanced-likeness (global distribution);true;true;9;0.62950196;1496;67.33333333;1418;1102.666667;0;46;202;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;10;0.411281372;1085.666667;67.33333333;1010.333333;503.3333333;202.3333333;36;201.3333333;8;0
adult;2-enhanced-likeness (global distribution);true;true;10;0.624577399;1496;67.33333333;1418.333333;1102;0;47;202;10.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;11;0.398870104;982;66.66666667;907;402;201.6666667;35.33333333;201.3333333;8.333333333;0
adult;2-enhanced-likeness (global distribution);true;true;11;0.614354052;1598.666667;68;1519.666667;1202.333333;0;47.33333333;202;11;0
adult;2-enhanced-likeness (global distribution);false;true;12;0.403134325;981;66.33333333;906.6666667;402.6666667;202;34.66666667;201;8;0
adult;2-enhanced-likeness (global distribution);true;true;12;0.618250474;1794.666667;66.66666667;1717.666667;1403;0;46;202;10.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;13;0.396238748;1015.333333;67;940.3333333;435.3333333;202.6666667;34.33333333;201;8;0
adult;2-enhanced-likeness (global distribution);true;true;13;0.616104842;1395.666667;67;1318.333333;1002.666667;0;46.33333333;202.3333333;10.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;14;0.424765744;982.6666667;67;906;402;203;32.33333333;201.6666667;9.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;14;0.615161253;1297;67;1219.666667;903;0;47;202.6666667;10.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;15;0.438910197;985;67;909.3333333;402.6666667;202.6666667;35.33333333;201.6666667;8.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;15;0.614525352;1295.333333;67;1217.666667;902.6666667;0;45.66666667;202.3333333;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;16;0.394550469;984.6666667;67;909.6666667;402.6666667;203;35;202;8;0
adult;2-enhanced-likeness (global distribution);true;true;16;0.605059423;1395.666667;66.33333333;1318.666667;1003.666667;0;46.33333333;202.3333333;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;17;0.409580394;984.6666667;66.66666667;909.6666667;403;203;35.33333333;201.6666667;8.333333333;0
adult;2-enhanced-likeness (global distribution);true;true;17;0.612634887;1195.333333;66.66666667;1117.666667;802.6666667;0;46.33333333;202;11;0
adult;2-enhanced-likeness (global distribution);false;true;18;0.416928112;985.6666667;67;910;402.3333333;203.3333333;35.33333333;202;8.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;18;0.615140136;1399;67;1321.333333;1005.333333;0;46.33333333;202.6666667;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;19;0.411794953;955;67;879.3333333;369.6666667;205;35.66666667;202;8.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;19;0.598683883;1195.333333;66.33333333;1118.333333;803.6666667;0;45;203;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;20;0.413697299;922;67;846.3333333;336.3333333;204.6666667;36.66666667;201.6666667;8.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;20;0.596416315;1196;67;1118.333333;803.3333333;0;45.33333333;202.6666667;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;21;0.380708993;918.6666667;67;843.6666667;336.3333333;203.3333333;35;202;8;0
adult;2-enhanced-likeness (global distribution);true;true;21;0.594117603;1197.333333;67.66666667;1119;803.3333333;0;45;203;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;22;0.408806907;920.3333333;67;843;336.3333333;204.3333333;33.33333333;202;10.33333333;0
adult;2-enhanced-likeness (global distribution);true;true;22;0.605702374;1230.333333;67;1152.666667;837;0;45.66666667;203;10.66666667;0
adult;2-enhanced-likeness (global distribution);false;true;23;0.382465446;888.3333333;68;812.3333333;303;203.3333333;35.66666667;202.3333333;8;0
adult;2-enhanced-likeness (global distribution);true;true;23;0.594471723;1096.666667;67;1019.333333;704;0;44.66666667;203.6666667;10.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;24;0.373367684;884.3333333;66.66666667;810;303.3333333;203.3333333;35;201.6666667;7.666666667;0
adult;2-enhanced-likeness (global distribution);true;true;24;0.594312584;1094.666667;66.33333333;1018;704;0;45;202.6666667;10.33333333;0
adult;2-enhanced-likeness (global distribution);false;true;25;0.343032121;884.3333333;67;809.3333333;303.3333333;203.3333333;33.66666667;202;8;0
